time,proton_density,numden_p_uncer,proton_bulk_speed,bulk_p_uncer,proton_xvelocity,proton_yvelocity,proton_zvelocity,proton_thermal,thermal_p_uncer,alpha_density,numden_a_uncer,alpha_bulk_speed,bulk_a_uncer,alpha_thermal,thermal_a_uncer,spacecraft_xpos,spacecraft_ypos,spacecraft_zpos
2025-07-01 00:06:10.056,3.027750762114558,,510.6428099235401,,-510.6428099235401,30.963274533825235,-11.598144162863456,96.29830925939297,,0.021430120773843,,520.4021144784202,,95.36559432568106,,1275742.3827714997,203940.31364734736,-100408.10659840053
2025-07-01 00:07:05.056,2.6707454152197645,,500.65254626538655,,-500.65254626538655,20.69164655683419,-24.452861410927813,92.9710202877056,,0.063423911374165,,441.20324665636656,,136.22951586361185,,1275742.275296826,203955.8275160741,-100407.20660547372
2025-07-01 00:07:10.056,2.6965815091499823,,498.51285585567217,,-498.51285585567217,20.882020216856127,-24.273731321148883,95.51161419822787,,0.0653011855979071,,449.27062454911777,,138.66295237572825,,1275742.2655270284,203957.23787590265,-100407.12478351832
2025-07-01 00:07:30.057,2.720197940652059,,501.5392369600754,,-501.5392369600754,20.98309958918364,-30.30226762763533,98.7797329623826,,0.0396683082739649,,487.8102332316925,,143.4553420976201,,1275742.2264496337,203962.8792424042,-100406.79749341424
2025-07-01 00:10:15.058,2.0200612266221403,,505.4133038554206,,-505.4133038554206,59.8513461716501,-0.8803196788203991,84.33740195105968,,0.0641155935146277,,433.7157024846402,,125.22052507193884,,1275741.9041399558,204009.4194151532,-100404.09701264632
2025-07-01 00:17:00.061,2.4318816491511845,,518.0717880606113,,-518.0717880606113,56.91702582333552,28.71540538886704,86.06679047882933,,0.051795625907912,,519.5258029908374,,128.2453104833779,,1275741.113611482,204123.6469167756,-100397.46596037236
2025-07-01 00:17:10.062,2.36488951561629,,513.5739670646117,,-513.5739670646117,55.6422107045925,33.88617430260403,92.14775358142046,,0.0440250752559398,,527.0016800831087,,119.89750830372712,,1275741.0941027454,204126.46724401065,-100397.3021822676
2025-07-01 00:17:50.062,2.443619310282322,,518.8286526275417,,-518.8286526275417,50.67908166279976,30.820989249887678,90.69004476294404,,0.0514886828040168,,522.5954881776989,,126.75878457825344,,1275741.0160741871,204137.74834360683,-100396.64705554792
2025-07-01 00:19:00.063,2.439379288436877,,516.2329821375156,,-516.2329821375156,53.16357004207049,35.539333451869624,91.16065859546696,,0.0407586890407515,,526.1094188543863,,113.8414322587152,,1275740.879543967,204157.49004033135,-100395.50049604126
2025-07-01 00:19:10.063,2.448806296740211,,519.8628335883072,,-519.8628335883072,70.07496892593176,33.54516905935044,89.33938166863392,,0.0418189472675442,,534.424457920128,,103.26317126884533,,1275740.8600418917,204160.3102323589,-100395.33669426665
2025-07-01 00:19:20.063,2.3015517221114283,,522.4449294969118,,-522.4449294969118,57.56529789149783,25.783739260420436,85.35062208631784,,0.0497486904469998,,522.0822066277697,,127.56077177533736,,1275740.8405401092,204163.13044604025,-100395.17288856657
2025-07-01 00:19:25.063,2.245077123777129,,526.5816642162428,,-526.5816642162428,55.08757192552762,27.077302961814325,84.21315086728214,,0.0396803814529331,,523.8844644200902,,97.42466173382682,,1275740.8307893365,204164.54056450937,-100395.09098405798
2025-07-01 00:19:30.063,2.236618991815528,,518.6372419596338,,-518.6372419596338,50.03119144137206,27.108992542263422,85.94329061325158,,0.0461333337736286,,522.1066275930282,,106.83929237532026,,1275740.821038932,204165.95065311893,-100395.0090806529
2025-07-01 00:19:55.063,1.8264568157514585,,521.8078216508164,,-521.8078216508164,60.824323914990885,28.628619128515357,83.63863328424434,,0.0477363587206863,,527.8925836647137,,120.71687684335134,,1275740.772288241,204173.0011280216,-100394.59955182095
2025-07-01 00:21:50.064,2.110300787464076,,521.5051393307427,,-521.5051393307427,61.64929638761926,33.484937994297326,84.66023383328752,,0.049884747131108,,522.8030469502767,,117.32167908406667,,1275740.5480767416,204205.43280612168,-100392.71553711857
2025-07-01 00:27:30.067,2.5134652740782712,,532.7849164616482,,-532.7849164616482,43.92318155518777,28.7739448291795,87.14625657219143,,0.0459763799519139,,517.4246831565232,,129.33420427085198,,1275739.8855939398,204301.31269316707,-100387.14366846735
2025-07-01 00:30:00.068,2.488685076061397,,523.3188772176194,,-523.3188772176194,80.62917319415078,-14.703423853560793,94.18895517461134,,0.0394713926163242,,516.5203258437235,,137.4035038315039,,1275739.5935142117,204343.6102508324,-100384.6846643716
2025-07-01 00:30:15.068,2.8039903601065936,,523.5070587950104,,-523.5070587950104,68.12898676677088,-9.577136431622485,95.65302684994955,,0.0376905046277066,,526.7141805291127,,114.38602324476882,,1275739.5643129048,204347.8398837167,-100384.43873842683
2025-07-01 00:30:20.068,2.164591730862378,,543.9378840547174,,-543.9378840547174,39.32717881175116,-21.699782514916084,98.33171909775764,,0.0268174144165543,,536.0179159170104,,101.11116647115357,,1275739.554579248,204349.2497861545,-100384.3567603571
2025-07-01 00:30:25.068,2.44618164546497,,551.2237696894637,,-551.2237696894637,21.175809265711717,-21.67639497023315,104.6498599517162,,0.0192582576645418,,547.2618421285061,,57.57043873753802,,1275739.544845969,204350.6596590504,-100384.2747833862
2025-07-01 00:30:35.069,2.3538149822005945,,548.3631412202211,,-548.3631412202211,23.39880679752353,-20.94138719735619,103.19692439811652,,0.0205234753904422,,541.4552386779519,,60.60089150612485,,1275739.5253792524,204353.47945724276,-100384.11082444864
2025-07-01 00:30:40.069,2.146191646486136,,538.6258468159932,,-538.6258468159932,25.033330044854058,-29.466843723206,96.22717376058138,,0.0327826305354438,,529.442753741865,,116.34913598292523,,1275739.5156464742,204354.8892976515,-100384.02884736902
2025-07-01 00:30:45.069,2.4150057408496304,,551.4800762154255,,-551.4800762154255,23.624193245712107,-28.288837544482863,101.7601445643071,,0.0183537754949606,,544.6055381204653,,59.11257454168077,,1275739.5059134548,204356.29919244896,-100383.94686651057
2025-07-01 00:30:50.069,2.3673556706217003,,552.4285061794333,,-552.4285061794333,35.04622561428374,-27.14669540131368,102.12863336261113,,0.021591545598821,,545.107392149266,,60.35547079956241,,1275739.496180619,204357.70908579003,-100383.8648851118
2025-07-01 00:30:55.069,2.216093684168817,,544.0366897223956,,-544.0366897223956,52.10827860489212,-23.18411552272596,92.67100988428784,,0.0292462283759433,,538.8840725985362,,91.79662881235892,,1275739.486448013,204359.1189492997,-100383.78290474386
2025-07-01 00:31:00.069,2.32308966771428,,545.1127650039438,,-545.1127650039438,62.1684072353366,-7.821017864637668,90.29615211564928,,0.0300110168772362,,538.676241032886,,95.34858485910488,,1275739.4767154113,204360.5288393367,-100383.70092218148
2025-07-01 00:31:05.069,2.5152897402481877,,548.9479131943813,,-548.9479131943813,58.71363721966459,8.670330598693518,92.51291841707096,,0.0250035951597083,,541.7361987477619,,75.09959312893392,,1275739.466983151,204361.9386995676,-100383.61894072453
2025-07-01 00:31:15.069,2.4539160995977265,,541.3597527027612,,-541.3597527027612,52.901791774708336,6.472209277704529,88.76675597028438,,0.030474440270459,,529.5486743876837,,90.29949418500014,,1275739.4475189522,204364.7584150933,-100383.45497605763
2025-07-01 00:32:15.069,2.4750052377604748,,539.9436707536605,,-539.9436707536605,66.95879174469152,20.303320469741664,93.55369997116247,,0.0300231725078161,,537.4953536473851,,96.11949571166188,,1275739.3307437217,204381.67671122597,-100382.47113278817
2025-07-01 00:34:10.070,2.594507988905659,,520.1620249401669,,-520.1620249401669,73.33434119515803,28.65308468182978,89.50400917922755,,0.0394265951282102,,519.2199736939441,,114.55862622371052,,1275739.1069773138,204414.1028237022,-100380.58520485176
2025-07-01 00:34:45.071,2.4697208248546056,,523.4450517278487,,-523.4450517278487,69.30069755767943,32.59609212425184,84.80238975871033,,0.0400575776028183,,508.4227556930063,,125.29888303872032,,1275739.0388883697,204423.97145813264,-100380.0111683897
2025-07-01 00:34:55.071,2.540375264358266,,523.5103091507702,,-523.5103091507702,62.44176674603722,33.23178133763663,87.8552869495692,,0.0434650641243839,,512.6977712004012,,123.230973933765,,1275739.0194357445,204426.79102901497,-100379.84715432896
2025-07-01 00:35:55.071,2.5240591084093373,,525.2938954763305,,-525.2938954763305,63.099442740714906,16.872999669271096,89.250077821332,,0.0398310926668231,,517.0367201773743,,114.04695140497608,,1275738.9027298756,204443.70848518307,-100378.86301293672
2025-07-01 00:36:00.071,2.5984642197614294,,526.7599310670781,,-526.7599310670781,69.01701988153405,23.61320417676052,84.89112605348231,,0.0372274395919828,,523.0662319064155,,111.37075885404305,,1275738.8930053308,204445.1182485133,-100378.78099828702
