time,proton_density,numden_p_uncer,proton_bulk_speed,bulk_p_uncer,proton_xvelocity,proton_yvelocity,proton_zvelocity,proton_thermal,thermal_p_uncer,alpha_density,numden_a_uncer,alpha_bulk_speed,bulk_a_uncer,alpha_thermal,thermal_a_uncer,spacecraft_xpos,spacecraft_ypos,spacecraft_zpos
2025-07-05 00:25:07.181,6.8820785338575625,,408.1753628572172,,-408.1753628572172,6.239193381417096,-22.00937987611242,61.3453324608019,,0.1269104703435828,,407.14710002987255,,55.33004834298923,,1275920.8993707944,297526.9984826158,-93460.74319329624
2025-07-05 00:25:12.182,6.638298222360088,,407.85333047044566,,-407.85333047044566,-0.4977320197350607,-12.3942649198693,60.242944677854936,,0.125208509026339,,409.781598840728,,57.74121217742287,,1275920.921160025,297528.28317817894,-93460.62506065302
2025-07-05 00:25:17.182,6.674646415265513,,405.4001325368511,,-405.4001325368511,-0.8374177117527424,-30.485609888189398,61.84816235251616,,0.1316081791388673,,406.5809769248725,,61.60714161975691,,1275920.9429495796,297529.56784596,-93460.50692986247
2025-07-05 00:25:22.182,6.405246154358534,,402.152273245034,,-402.152273245034,5.016164913571846,-21.52359004863696,61.07137430294681,,0.1633719924130882,,399.1128058801612,,86.54150487724459,,1275920.9647397783,297530.8525114292,-93460.3887984634
2025-07-05 00:25:27.182,6.950138532367768,,407.9246706637231,,-407.9246706637231,3.7840365899175614,-25.301670707359644,60.68277806552016,,0.1239469419355201,,408.5224334689799,,56.0672212598305,,1275920.9865307948,297532.13717521925,-93460.27066661348
2025-07-05 00:25:37.182,6.403173413570705,,405.01499498665714,,-405.01499498665714,5.074449935449792,-27.445890050850263,59.60564604119036,,0.1448487475258028,,395.3699615670965,,88.14141686314808,,1275921.0301157627,297534.7065481578,-93460.03439639752
2025-07-05 00:25:42.182,6.66964686387742,,410.1070704469223,,-410.1070704469223,4.544390112392865,-23.80012591466224,59.230293452402805,,0.1350914127436193,,410.0356541885087,,57.02804474031718,,1275921.051908953,297535.99120560667,-93459.91626285476
2025-07-05 00:25:47.182,6.72521702410044,,403.8558781576447,,-403.8558781576447,-1.6120733603262245,-20.85503694666014,61.4724920915974,,0.133047008474373,,404.3483949789435,,65.14320066095243,,1275921.0737032224,297537.2758863952,-93459.79812634316
2025-07-05 00:25:52.182,6.6978633913753765,,407.549658084258,,-407.549658084258,2.03690337453261,-14.27061573285723,60.87341474211727,,0.1259352942624169,,409.6925243909316,,53.79490295925807,,1275921.0954973795,297538.5605128472,-93459.67999406112
2025-07-05 00:25:57.182,6.705525437691321,,406.2160295274368,,-406.2160295274368,1.6820713526307216,-17.916815296762216,60.03607424739284,,0.1351569239061515,,404.7682441707612,,60.38475109845288,,1275921.1172931816,297539.84518923494,-93459.5618564944
2025-07-05 00:26:02.182,6.7998920079407466,,407.4946655107193,,-407.4946655107193,-5.501656965773428,-13.48189607809764,59.984679052096745,,0.1357056683299383,,410.23015220105015,,61.97705646690696,,1275921.139090093,297541.1298896474,-93459.4437160188
2025-07-05 00:26:07.182,6.125433099508927,,410.5243202789212,,-410.5243202789212,3.5993960120387847,-36.54063943100172,60.118750002568255,,0.1208369993570884,,411.7404997019171,,55.84352608756403,,1275921.1608859322,297542.4144855194,-93459.3255844036
2025-07-05 00:26:17.182,6.502580773469422,,406.4548086845649,,-406.4548086845649,-1.5494200006440195,-27.00599344033971,58.582656725652,,0.1400246629018788,,406.2048441279736,,66.97645804793633,,1275921.2044825244,297544.9838259082,-93459.08930542768
2025-07-05 00:26:22.182,6.645496874650845,,405.943584650783,,-405.943584650783,-2.3481248670107107,-17.25291886990788,61.98546729436129,,0.1386523675448027,,411.5243045762934,,57.53807827429538,,1275921.226281506,297546.2684670089,-93458.97116749833
2025-07-05 00:26:27.182,6.706490303517419,,405.5398519967805,,-405.5398519967805,-5.095064140902686,-10.494959086459104,61.43807239116151,,0.1373050892015095,,408.223447052592,,67.42800409897835,,1275921.2480811956,297547.5531062687,-93458.85302898224
2025-07-05 00:26:32.182,6.472051144558963,,408.9495744419589,,-408.9495744419589,0.996620040167194,-9.111438739708175,60.04928000723403,,0.1350228569313844,,408.4312183268829,,61.62994742709172,,1275921.2698820557,297548.8377691578,-93458.73488756176
