time,proton_density,numden_p_uncer,proton_bulk_speed,bulk_p_uncer,proton_xvelocity,proton_yvelocity,proton_zvelocity,proton_thermal,thermal_p_uncer,alpha_density,numden_a_uncer,alpha_bulk_speed,bulk_a_uncer,alpha_thermal,thermal_a_uncer,spacecraft_xpos,spacecraft_ypos,spacecraft_zpos
2025-07-01 00:02:05.054,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,12.78897633892392,-25.592976273224696,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.8617121293,203871.20388564214,-100412.11483921361
2025-07-01 00:02:10.054,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,18.66466544852812,-25.544579180751626,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.8519348407,203872.6143157138,-100412.03305258689
2025-07-01 00:02:15.054,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,17.900728555624006,-25.179126019315987,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.84215766,203874.02474417016,-100411.95126538927
2025-07-01 00:02:20.054,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,17.780823839739952,-25.376478529429715,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.8323804243,203875.43519914857,-100411.86947599909
2025-07-01 00:02:25.054,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,12.265538407910785,-29.479050353071987,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.8226035794,203876.84562429856,-100411.78768773295
2025-07-01 00:02:30.054,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,13.850838653024507,-28.039002693075236,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.8128265732,203878.25607607389,-100411.70589722146
2025-07-01 00:02:35.054,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,16.81484979712154,-28.60229076084952,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.8030497977,203879.6665261204,-100411.62410615082
2025-07-01 00:02:40.054,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,10.92280358219045,-24.71002845342679,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.7932732624,203881.07694635133,-100411.54231617937
2025-07-01 00:02:45.054,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,19.024065444562012,-29.04672760234312,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.783496874,203882.48736494573,-100411.46052561485
2025-07-01 00:02:50.054,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,11.977018947636303,-37.21929242256361,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.7737203827,203883.89781012418,-100411.3787328612
2025-07-01 00:02:55.054,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,20.42298885884555,-37.4766016607935,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.763944026,203885.30825366062,-100411.29693954176
2025-07-01 00:03:00.054,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,15.639074463800256,-34.807860828279324,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.7541681055,203886.7186673106,-100411.21514734958
2025-07-01 00:03:05.054,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,23.08830110846561,-32.728454721529786,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.7443921599,203888.12907935897,-100411.13335452089
2025-07-01 00:03:10.054,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,13.568573637659782,-26.762415255107694,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.734616198,203889.53951797416,-100411.05155952473
2025-07-01 00:03:15.054,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,12.748785082499044,-31.77737218492493,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.724840831,203890.94989850395,-100410.96976724401
2025-07-01 00:03:20.054,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,8.874502131936971,-25.9247302004435,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.7150650993,203892.36033382596,-100410.88797112514
2025-07-01 00:03:25.054,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,14.126165483505227,-33.04131601470017,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.7052893203,203893.7707956954,-100410.80617280665
2025-07-01 00:03:30.054,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,14.283852533120186,-31.16910281554057,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.6955145274,203895.18114312226,-100410.72438048967
2025-07-01 00:03:35.054,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,18.54750979870424,-36.69515272803362,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.685739013,203896.59160170073,-100410.64258104673
2025-07-01 00:03:40.054,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,16.103917671793866,-33.33241660875869,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.6759640437,203898.00200226376,-100410.56078432937
2025-07-01 00:03:45.055,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,21.125067195153953,-27.78741871279074,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.6661889283,203899.4124294121,-100410.47898539237
2025-07-01 00:03:50.055,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,22.81743162302689,-35.390754343697,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.6564142408,203900.82282668498,-100410.3971875094
2025-07-01 00:03:55.055,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,24.29211346285947,-34.33341325126365,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.6466396304,203902.2332222985,-100410.31538911036
2025-07-01 00:04:00.055,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,15.988722248212731,-38.54630700167746,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.636864817,203903.64367267335,-100410.23358685017
2025-07-01 00:04:05.055,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,14.450538892254482,-28.55871279591292,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.627090884,203905.0540086106,-100410.15179060446
2025-07-01 00:04:10.055,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,27.709533129577427,-37.35302861428528,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.6173162868,203906.46445571355,-100410.06998726277
2025-07-01 00:04:15.055,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,39.63899459759335,-32.15027855126884,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.607541905,203907.87487299694,-100409.98818492127
2025-07-01 00:04:20.055,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,31.291957366028704,-29.78136529727443,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.5977681908,203909.28523220163,-100409.90638535132
2025-07-01 00:04:25.055,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,36.8584541047271,-28.270627130828544,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.5879942134,203910.69564618682,-100409.82458193769
2025-07-01 00:04:30.055,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,45.21923868797569,-25.399935728548716,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.5782205365,203912.10603032203,-100409.74277959898
2025-07-01 00:04:35.055,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,56.794878683747434,-31.470555217910988,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.5684467007,203913.51644103572,-100409.66097504762
2025-07-01 00:04:40.055,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,18.823266156945433,-30.70141778472432,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.5586731196,203914.92685010706,-100409.57916995726
2025-07-01 00:04:45.055,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,12.190089596632596,-27.879294067648363,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.54889983,203916.33722928094,-100409.49736594199
